REGION,TECHNOLOGY,YEAR,VALUE
RE1,CA_MINAFR,2030,33.37
RE1,NE_MINAFR,2030,57.4
RE1,OR_MINAFR,2030,39.87
RE1,SE_MINAFR,2030,0.52
RE1,SO_MINAFR,2030,193.98
RE1,AN_MINAFR,2031,22.5
RE1,CA_MINAFR,2031,33.37
RE1,NE_MINAFR,2031,57.4
RE1,OR_MINAFR,2031,39.87
RE1,SE_MINAFR,2031,0.52
RE1,SO_MINAFR,2031,193.98
RE1,AN_MINAFR,2032,22.5
RE1,CA_MINAFR,2032,33.37
RE1,NE_MINAFR,2032,57.4
RE1,OR_MINAFR,2032,39.87
RE1,SE_MINAFR,2032,0.52
RE1,SO_MINAFR,2032,193.98
RE1,AN_MINAFR,2033,22.5
RE1,CA_MINAFR,2033,33.37
RE1,NE_MINAFR,2033,57.4
RE1,OR_MINAFR,2033,39.87
RE1,SE_MINAFR,2033,0.52
RE1,SO_MINAFR,2033,193.98
RE1,AN_MINAFR,2034,22.5
RE1,CA_MINAFR,2034,33.37
RE1,NE_MINAFR,2034,57.4
RE1,OR_MINAFR,2034,39.87
RE1,SE_MINAFR,2034,0.52
RE1,SO_MINAFR,2034,193.98
RE1,AN_MINAFR,2035,22.5
RE1,CA_MINAFR,2035,33.37
RE1,NE_MINAFR,2035,57.4
RE1,OR_MINAFR,2035,39.87
RE1,SE_MINAFR,2035,0.52
RE1,SO_MINAFR,2035,193.98
RE1,AN_MINAFR,2036,22.5
RE1,CA_MINAFR,2036,33.37
RE1,NE_MINAFR,2036,57.4
RE1,OR_MINAFR,2036,39.87
RE1,SE_MINAFR,2036,0.52
RE1,SO_MINAFR,2036,193.98
RE1,AN_MINAFR,2037,22.5
RE1,CA_MINAFR,2037,33.37
RE1,NE_MINAFR,2037,57.4
RE1,OR_MINAFR,2037,39.87
RE1,SE_MINAFR,2037,0.52
RE1,SO_MINAFR,2037,193.98
RE1,AN_MINAFR,2038,22.5
RE1,CA_MINAFR,2038,33.37
RE1,NE_MINAFR,2038,57.4
RE1,OR_MINAFR,2038,39.87
RE1,SE_MINAFR,2038,0.52
RE1,SO_MINAFR,2038,193.98
RE1,AN_MINAFR,2039,22.5
RE1,CA_MINAFR,2039,33.37
RE1,NE_MINAFR,2039,57.4
RE1,OR_MINAFR,2039,39.87
RE1,SE_MINAFR,2039,0.52
RE1,SO_MINAFR,2039,193.98
RE1,AN_MINAFR,2040,22.5
RE1,CA_MINAFR,2040,33.37
RE1,NE_MINAFR,2040,57.4
RE1,OR_MINAFR,2040,39.87
RE1,SE_MINAFR,2040,0.52
RE1,SO_MINAFR,2040,193.98
RE1,AN_MINAFR,2041,22.5
RE1,CA_MINAFR,2041,33.37
RE1,NE_MINAFR,2041,57.4
RE1,OR_MINAFR,2041,39.87
RE1,SE_MINAFR,2041,0.52
RE1,SO_MINAFR,2041,193.98
RE1,AN_MINAFR,2042,22.5
RE1,CA_MINAFR,2042,33.37
RE1,NE_MINAFR,2042,57.4
RE1,OR_MINAFR,2042,39.87
RE1,SE_MINAFR,2042,0.52
RE1,SO_MINAFR,2042,193.98
RE1,AN_MINAFR,2043,22.5
RE1,CA_MINAFR,2043,33.37
RE1,NE_MINAFR,2043,57.4
RE1,OR_MINAFR,2043,39.87
RE1,SE_MINAFR,2043,0.52
RE1,SO_MINAFR,2043,193.98
RE1,AN_MINAFR,2044,22.5
RE1,CA_MINAFR,2044,33.37
RE1,NE_MINAFR,2044,57.4
RE1,OR_MINAFR,2044,39.87
RE1,SE_MINAFR,2044,0.52
RE1,SO_MINAFR,2044,193.98
RE1,AN_MINAFR,2045,22.5
RE1,CA_MINAFR,2045,33.37
RE1,NE_MINAFR,2045,57.4
RE1,OR_MINAFR,2045,39.87
RE1,SE_MINAFR,2045,0.52
RE1,SO_MINAFR,2045,193.98
RE1,AN_MINAFR,2046,22.5
RE1,CA_MINAFR,2046,33.37
RE1,NE_MINAFR,2046,57.4
RE1,OR_MINAFR,2046,39.87
RE1,SE_MINAFR,2046,0.52
RE1,SO_MINAFR,2046,193.98
RE1,AN_MINAFR,2047,22.5
RE1,CA_MINAFR,2047,33.37
RE1,NE_MINAFR,2047,57.4
RE1,OR_MINAFR,2047,39.87
RE1,SE_MINAFR,2047,0.52
RE1,SO_MINAFR,2047,193.98
RE1,AN_MINAFR,2048,22.5
RE1,CA_MINAFR,2048,33.37
RE1,NE_MINAFR,2048,57.4
RE1,OR_MINAFR,2048,39.87
RE1,SE_MINAFR,2048,0.52
RE1,SO_MINAFR,2048,193.98
RE1,AN_MINAFR,2049,22.5
RE1,CA_MINAFR,2049,33.37
RE1,NE_MINAFR,2049,57.4
RE1,OR_MINAFR,2049,39.87
RE1,SE_MINAFR,2049,0.52
RE1,SO_MINAFR,2049,193.98
RE1,AN_MINAFR,2050,22.5
RE1,CA_MINAFR,2050,33.37
RE1,NE_MINAFR,2050,57.4
RE1,OR_MINAFR,2050,39.87
RE1,SE_MINAFR,2050,0.52
RE1,SO_MINAFR,2050,193.98
RE1,AN_MINAFR,2051,22.5
RE1,CA_MINAFR,2051,33.37
RE1,NE_MINAFR,2051,57.4
RE1,OR_MINAFR,2051,39.87
RE1,SE_MINAFR,2051,0.52
RE1,SO_MINAFR,2051,193.98
RE1,AN_MINAFR,2052,22.5
RE1,CA_MINAFR,2052,33.37
RE1,NE_MINAFR,2052,57.4
RE1,OR_MINAFR,2052,39.87
RE1,SE_MINAFR,2052,0.52
RE1,SO_MINAFR,2052,193.98
RE1,AN_MINAFR,2053,22.5
RE1,CA_MINAFR,2053,33.37
RE1,NE_MINAFR,2053,57.4
RE1,OR_MINAFR,2053,39.87
RE1,SE_MINAFR,2053,0.52
RE1,SO_MINAFR,2053,193.98
RE1,AN_MINAFR,2054,22.5
RE1,CA_MINAFR,2054,33.37
RE1,NE_MINAFR,2054,57.4
RE1,OR_MINAFR,2054,39.87
RE1,SE_MINAFR,2054,0.52
RE1,SO_MINAFR,2054,193.98
RE1,AN_MINAFR,2055,22.5
RE1,CA_MINAFR,2055,33.37
RE1,NE_MINAFR,2055,57.4
RE1,OR_MINAFR,2055,39.87
RE1,SE_MINAFR,2055,0.52
RE1,SO_MINAFR,2055,193.98
